ID,Type,variable,value
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7:6048918,-0.3192001421361058
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7:6048918,-1.701766977059202
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7:6048918,-1.6670928763310089
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7:6048918,-0.1183734357657433
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:22647651,
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:22647651,
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:22647651,
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:22647651,
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:22647651,
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:22647651,
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:22647651,
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:22647651,
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:22647651,
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:22647651,
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:59940997,-0.1682293067927003
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:59940997,-0.5743896337358277
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:59940997,-0.2636942167808457
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:59940997,1.7412817184814793
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:59940997,-0.7349685611721035
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59940997,-1.1843237685529917
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59940997,1.143132578702995
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59940997,-0.8009843424514629
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59940997,-3.5956524166110007
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59940997,-1.5235601182797869
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138179,-0.4472135954999579
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138179,-0.4472135954999579
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138179,-0.4472135954999579
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138179,-0.4472135954999579
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138179,1.7888543819998317
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138179,-0.4472135954999579
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138179,-0.4472135954999579
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138179,-0.4472135954999579
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138179,
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138179,
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596853,0.0936046604638217
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596853,-0.8645415292536455
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596853,
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596853,1.3720368009832309
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596853,-0.6010999321934103
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596853,10.648875070127383
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596853,-0.82150411459257
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596853,-1.027110374972838
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596853,-4.844893246845357
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596853,-2.142658519458092
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16:23652906,-0.9406479120111104
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16:23652906,0.9683082979099666
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16:23652906,1.118297714403765
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16:23652906,-0.2053101882915105
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr16:23652906,-0.9406479120111104
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16:23652906,0.7785512193889842
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16:23652906,1.7318907818783986
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16:23652906,-0.084028632076243
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16:23652906,0.2123616387812203
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16:23652906,4.2067161540260924
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468737,0.5789825482306442
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468737,-1.13767859811534
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468737,-0.198624526543894
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468737,-0.6323411178056993
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468737,1.38966169423429
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468737,
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468737,
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468737,
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468737,
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468737,
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468618,-0.9531667689366008
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468618,-0.9531667689366008
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468618,0.1035591389753751
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468618,0.3783078750324866
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:58468618,1.42446652386534
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468618,
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468618,
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468618,
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468618,
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:58468618,
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29137964,
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29137964,
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29137964,
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29137964,
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29137964,
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29137964,
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29137964,
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29137964,
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29137964,
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29137964,
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787087,-0.0315290921907916
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787087,-0.5693783119160334
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787087,1.7396640279388915
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787087,-0.5693783119160334
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787087,-0.5693783119160334
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787087,-0.429436351924826
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787087,-0.38337212342772
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787087,-0.5693783119160334
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787087,0.8256681017463167
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787087,-0.5693783119160334
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:41277187,1.1476875556699748
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:41277187,
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:41277187,-0.4637985329572164
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:41277187,-0.6838890227127589
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:41277187,
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:41277187,1.1515860486502192
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:41277187,0.1803192899930438
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:41277187,-0.8655579184068879
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:41277187,
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:41277187,1.4988761910650612
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56769941,
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56769941,
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56769941,
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56769941,
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56769941,
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56769941,
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56769941,
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56769941,
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56769941,
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56769941,inf
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:22647661,-0.447213595499958
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:22647661,-0.447213595499958
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:22647661,-0.447213595499958
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:22647661,1.788854381999832
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr11:22647661,-0.447213595499958
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:22647661,
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:22647661,
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:22647661,
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:22647661,
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11:22647661,
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543691,1.620689485506511
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543691,-0.0277849382978261
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543691,-1.068586437248803
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543691,-0.0462170781847994
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543691,-0.4781010317750822
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543691,-1.068586437248803
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543691,-0.7268552426445363
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543691,-0.5175543996241058
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543691,-0.5399253584165613
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543691,-1.068586437248803
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56770010,
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56770010,
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56770010,
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56770010,
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56770010,
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56770010,inf
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56770010,
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56770010,inf
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56770010,
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56770010,
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47630227,-1.0238691440564645
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47630227,-1.0385321266207803
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47630227,0.24818871278564
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47630227,1.1950834985879193
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47630227,0.6191290593036862
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47630227,0.3369004130275503
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47630227,-0.1118363840684394
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47630227,-0.7310938020219994
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47630227,0.9584707837109352
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47630227,-0.3915917193039893
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56769830,1.328476302700863
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56769830,-0.2870495166293461
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56769830,-1.2986404502286326
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56769830,0.5940135545700335
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56769830,-0.3367998904129172
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56769830,-0.9225361287622308
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56769830,-0.1406350393978661
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56769830,0.2453667642123853
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56769830,0.8426834238136557
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56769830,-0.8541535248592481
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37035117,-1.2290677127357843
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37035117,-0.2640530531703084
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37035117,0.9580600108894696
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37035117,-0.556679714754837
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr3:37035117,1.09174046977146
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37035117,-0.834331048033818
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37035117,0.0993874791661812
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37035117,-1.0411865239068634
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37035117,-1.0477416113785991
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3:37035117,-0.3328931567195661
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543548,-0.1944738674201763
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543548,1.2378034997795198
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543548,0.677878795228392
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543548,-1.355186625634601
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543548,-0.366021801953135
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543548,-1.8859869571899632
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543548,0.3175517165101328
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543548,-0.7043792625971573
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543548,0.456855885537149
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6:43543548,-0.901313878362625
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56769936,
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56769936,
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56769936,
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56769936,
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:56769936,
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56769936,
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56769936,
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56769936,
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56769936,
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:56769936,inf
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10:89619580,-0.6355707824727976
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10:89619580,0.5989774444688445
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10:89619580,0.2688335013687143
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10:89619580,1.1364845253837623
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr10:89619580,-1.3687246887484603
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10:89619580,-1.0570506260174706
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10:89619580,-2.805234067992536
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10:89619580,-1.5244193350563664
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10:89619580,-2.985094867269133
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10:89619580,-0.4218693371138556
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138176,
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138176,
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138176,
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138176,
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr22:29138176,
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138176,
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138176,inf
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138176,
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138176,
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22:29138176,
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89786999,0.1936244718862658
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89786999,-0.6223643739201484
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89786999,1.6734686498741795
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89786999,-0.6223643739201484
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89786999,-0.6223643739201484
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89786999,0.2295485091230316
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89786999,0.5353633902154519
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89786999,-0.2919884022034044
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89786999,1.494106694890245
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89786999,0.1098202120466896
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596930,-0.7753911222938394
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596930,1.2920850299013835
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596930,-1.1910871099022642
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596930,0.1332440528099488
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr2:47596930,0.5411491494847719
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596930,3.1903811218816216
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596930,0.8866619206830071
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596930,1.1118922995176748
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596930,-0.8058491027816462
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2:47596930,0.4495631713539653
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:59941201,1.1563175741981908
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:59941201,-1.0037867159636285
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:59941201,-0.201844229012664
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:59941201,-0.8735039069887542
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr17:59941201,0.9228172777668556
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59941201,1.550952389134077
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59941201,0.0603291086188999
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59941201,0.0537853591179987
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59941201,1.293617046469658
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17:59941201,-0.2163371912401747
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787109,
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787109,
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787109,
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787109,
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr15:89787109,
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787109,inf
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787109,inf
SRR25023303_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787109,
SRR25023304_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787109,inf
SRR25023305_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15:89787109,inf
SRR25023039_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543763,-0.8415105067072435
SRR25023040_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543763,-0.4405185778956044
SRR25023041_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543763,-0.8415105067072435
SRR25023042_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543763,1.3215324939016913
SRR25023043_1_val_1_bismark_bt2_pe.bismark.cov,controls,chr6:43543763,0.8020070974084003
